,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10600,제주-제주-2021-03904,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/20210928150968.jpg,[개] 믹스견,흰색,2021(년생),5.1(Kg),종료(안락사),F,N,개체관리번호 3479 - 경계심,20210927,제주시 애월읍 봉매동산길26,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10601,제주-제주-2021-03903,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281509502.jpg,[개] 믹스견,갈색,2021(년생),9.8(Kg),종료(안락사),M,N,개체관리번호 3478 - 경계심/11개월,20210927,제주시 한림읍 금악로91,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10602,제주-제주-2021-03902,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281509361.jpg,[개] 믹스견,흰색,2018(년생),14(Kg),종료(안락사),M,N,개체관리번호 3477 - 중증피부병,20210927,제주시 한경면 연명로2,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10603,제주-제주-2021-03901,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281509468[1].jpg,[개] 믹스견,검정,2020(년생),9(Kg),종료(안락사),M,N,개체관리번호 3476 - 경계심,20210927,제주시 용담이동 용문로48,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10604,제주-제주-2021-03900,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281509917.jpg,[개] 라브라도 리트리버,흰색,2020(년생),28(Kg),종료(반환),M,N,개체관리번호 3475 - 국방색목줄,20210927,제주시 한경면 한경119,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10605,제주-제주-2021-03899,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281509754.jpg,[개] 믹스견,갈색,2016(년생),17(Kg),종료(반환),M,N,개체관리번호 3474 -빨/파 목줄,20210927,제주시 월평동 205,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10606,제주-제주-2021-03898,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281509476.jpg,[개] 믹스견,검/갈,2021(년생),3(Kg),종료(입양),M,N,개체관리번호 3473 - 경계심/2개월,20210927,제주시 한경면 신한로111-11,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10607,제주-제주-2021-03897,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281509453.jpg,[개] 믹스견,흰색,2021(년생),3(Kg),종료(안락사),F,N,개체관리번호 3472 - 경계심/2개월,20210927,제주시 한경면 신한로111-11,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10608,제주-제주-2021-03896,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281509652.jpg,[개] 믹스견,검정,2020(년생),14(Kg),보호중,F,N,개체관리번호 3471 - 경계심,20210927,제주시 한경면 신한로111-11,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10609,제주-제주-2021-03895,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281509637.jpg,[개] 믹스견,흰색,2021(년생),3(Kg),종료(안락사),F,N,개체관리번호 3470 - 경계심/3개월,20210927,제주시 한림읍 명월리448-2,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10610,제주-제주-2021-03894,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281509814.jpg,[개] 믹스견,흰색,2021(년생),2.7(Kg),종료(안락사),F,N,개체관리번호 3469 - 경계심/3개월,20210927,제주시 한림읍 명월리448-2,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10611,제주-제주-2021-03893,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281509801.jpg,[개] 믹스견,흰색,2021(년생),3.8(Kg),종료(안락사),F,N,개체관리번호 3468 - 경계심/3개월,20210927,제주시 한림읍 명월리448-2,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10612,제주-제주-2021-03892,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281509353.jpg,[개] 믹스견,흰색,2021(년생),4.6(Kg),종료(안락사),M,N,개체관리번호 3467 - 경계심/3개월,20210927,제주시 애월읍 봉매동산길26,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10613,제주-제주-2021-03891,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281509321.jpg,[개] 믹스견,흰색,2021(년생),4.6(Kg),종료(안락사),F,N,개체관리번호 3466 - 경계심/3개월,20210927,제주시 애월읍 봉매동산길26,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10614,제주-제주-2021-03890,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281509790.jpg,[개] 믹스견,흰색,2021(년생),4.6(Kg),종료(안락사),F,N,개체관리번호 3465 - 경계심,20210927,제주시 애월읍 봉매동산길26,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10615,제주-제주-2021-03889,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409845.jpg,[개] 믹스견,갈색,2018(년생),25(Kg),종료(안락사),M,N,개체관리번호 3464 - 빨간목줄,20210927,제주시 애월읍 서제주새마을금고,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10616,제주-제주-2021-03888,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409598[1].jpg,[개] 믹스견,검/갈,2021(년생),10.5(Kg),보호중,M,N,개체관리번호 3463 - 빨간목줄/10개월,20210927,제주시 화북일동 오현중고등학교 인근,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10617,제주-제주-2021-03887,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409694.jpg,[개] 믹스견,흰색,2019(년생),20(Kg),종료(안락사),F,N,개체관리번호 3462 - 녹색천목줄,20210927,제주시 조천읍 성판악에서 제주방면,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10618,제주-제주-2021-03886,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409944.jpg,[개] 믹스견,흰색,2021(년생),2.8(Kg),종료(자연사),M,N,개체관리번호 3461 - 3개월,20210927,제주시 이호이동 오도5길26,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10619,제주-제주-2021-03885,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409974.jpg,[개] 믹스견,검정,2020(년생),19(Kg),보호중,M,N,개체관리번호 3460,20210927,제주시 해안동 52-1,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10620,제주-제주-2021-03884,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409385.jpg,[개] 믹스견,갈색,2018(년생),16(Kg),보호중,M,N,개체관리번호 3459 ,20210927,제주시 해안동 52-1,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10621,제주-제주-2021-03883,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409729.jpg,[개] 믹스견,갈색,2021(년생),5(Kg),보호중,F,N,개체관리번호 3458 - 3개월,20210927,제주시 구좌읍 송당서2길5-13,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10622,제주-제주-2021-03882,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409805.jpg,[개] 믹스견,갈색,2021(년생),5(Kg),보호중,F,N,개체관리번호 3457 - 3개월,20210927,제주시 구좌읍 송당서2길5-13,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10623,제주-제주-2021-03881,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409303.jpg,[개] 믹스견,갈색,2021(년생),4(Kg),보호중,M,N,개체관리번호 3456 - 3개월,20210927,제주시 노형동 노형지구대,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10624,제주-제주-2021-03880,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409186.jpg,[개] 라브라도 리트리버,검정,2021(년생),5.7(Kg),종료(입양),F,N,개체관리번호 3455 - 4개월,20210927,제주시 용담이동 용두암 인근,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10625,제주-제주-2021-03879,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409881.jpg,[개] 믹스견,흰/검,2015(년생),17.1(Kg),종료(안락사),M,N,개체관리번호 3453 - 경계심,20210927,서귀포시 남원읍 신흥리1430,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10626,제주-제주-2021-03878,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409125.jpg,[개] 믹스견,흰/검,2018(년생),13.7(Kg),종료(안락사),M,N,개체관리번호 3452-빨파목줄착용/경계심,20210927,서귀포시 성산읍 오조리1052-4,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10627,제주-제주-2021-03877,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409624.jpg,[개] 믹스견,흰색,2019(년생),23(Kg),종료(입양),F,N,개체관리번호 3451,20210927,서귀포시 남원읍 수망리153-1,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10628,제주-제주-2021-03876,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409671.jpg,[개] 믹스견,흰색,2021(년생),2.8(Kg),보호중,F,N,개체관리번호 3450-1개월,20210927,서귀포시 남원읍 남원체육관로311,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10629,제주-제주-2021-03875,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409288.jpg,[개] 믹스견,갈색,2021(년생),2.8(Kg),보호중,F,N,개체관리번호 3449-1개월,20210927,서귀포시 남원읍 남원체육관로311,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10630,제주-제주-2021-03874,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409301.jpg,[개] 믹스견,갈색,2021(년생),2.8(Kg),보호중,F,N,개체관리번호 3448 - 1개월,20210927,서귀포시 남원읍 남원체육관로311,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10631,제주-제주-2021-03873,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409753.jpg,[개] 믹스견,흰색,2021(년생),4.2(Kg),종료(안락사),F,N,개체관리번호 3447-2개월,20210927,서귀포시 남원읍 남원체육관로311,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10632,제주-제주-2021-03872,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409953.jpg,[개] 믹스견,흰색,2021(년생),4.2(Kg),종료(안락사),F,N,개체관리번호 3446-2개월,20210927,서귀포시 남원읍 남원체육관로311,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10633,제주-제주-2021-03871,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409493.jpg,[개] 믹스견,흰색,2021(년생),4.2(Kg),종료(안락사),F,N,개체관리번호 3445-2개월,20210927,서귀포시 남원읍 남원체육관로311,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10634,제주-제주-2021-03870,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409244.jpg,[개] 믹스견,흰색,2021(년생),4.2(Kg),보호중,M,N,개체관리번호 3444 -2개월,20210927,서귀포시 남원읍 남원체육관로311,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10635,제주-제주-2021-03869,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409878.jpg,[개] 믹스견,흰색,2021(년생),4.2(Kg),종료(안락사),M,N,개체관리번호 3443 - 2개월,20210927,서귀포시 남원읍 남원체육관로311,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
10636,경남-남해-2021-00291,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281609205[1].jpg,[개] 믹스견,검은색,2021(년생),1.5(Kg),종료(자연사),M,N,겁이 많음,20210927,경남 남해군 고현면 서도마마을,남해군유기동물보호소,055-862-5041,경상남도 남해군 이동면 무림로 33-13 (이동면) 
10637,경남-남해-2021-00290,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281609148.jpg,[개] 믹스견,"갈색, 흰색, 검은색",2021(년생),1.5(Kg),종료(자연사),M,N,겁이 많음,20210927,경남 남해군 고현면 서도마마을,남해군유기동물보호소,055-862-5041,경상남도 남해군 이동면 무림로 33-13 (이동면) 
10638,경남-남해-2021-00289,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281609577.jpg,[개] 믹스견,"검은색, 흰색",2017(년생),8(Kg),보호중,M,N,"경계심이 강함, 겁이 많음",20210927,경남 남해군 이동면 석평마을,남해군유기동물보호소,055-862-5041,경상남도 남해군 이동면 무림로 33-13 (이동면) 
10639,경남-김해-2021-01127,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409429.jpg,[고양이] 샴,흰색+회색,2015(년생),4(Kg),종료(입양),F,U,"2-222, 입, 아래턱 부상, 사고의심, 기력저하",20210927,분성로494번길 6(동상동),누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10640,경남-김해-2021-01126,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409104.jpg,[고양이] 믹스묘,갈색+흰색,2021(년생),0.3(Kg),보호중,M,U,"2-221, 1개월추정, 영양불량상태, 기력매우저하",20210927,생림면 장재로520번안길 13,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10641,경남-김해-2021-01125,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409883.jpg,[고양이] 믹스묘,검정+흰색,2021(년생),1(Kg),보호중,M,U,"2-220, 2개월추정, 기립불능, 영양불능상태, 기력매우저하",20210927,대성동 486-30,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10642,경남-김해-2021-01124,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409235.jpg,[개] 믹스견,갈색+검정색,2021(년생),2.8(Kg),보호중,F,U,"1-928, 3개월추정, 기력저하",20210927,진영읍 여래리 752-13,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10643,경남-김해-2021-01123,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409515.jpg,[개] 믹스견,갈색+흰색,2021(년생),3(Kg),보호중,F,U,"1-927, 3개월추정, 기력저하",20210927,진영읍 여래리 752-13,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10644,경남-김해-2021-01122,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409514.jpg,[개] 믹스견,갈색+흰색,2021(년생),2.7(Kg),보호중,M,U,"1-926, 3개월추정, 기력저하",20210927,진영읍 여래리 752-13,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10645,경남-김해-2021-01121,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281409678.jpg,[개] 믹스견,흰색,2021(년생),2.5(Kg),보호중,F,U,"1-925, 3개월추정, 기력저하",20210927,진영읍 여래리 752-13,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10646,경남-김해-2021-01120,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/20210928130954.jpg,[개] 믹스견,흰색,2021(년생),2(Kg),종료(자연사),F,U,"1-924, 3개월추정, 기력저하",20210927,진영읍 여래리 752-13,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10647,경남-김해-2021-01119,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281309959[1].jpg,[개] 푸들,갈색,2020(년생),7(Kg),종료(입양),F,U,"1-923, 순함, 파란색 목줄 착용",20210927,김해소방서 삼정 119,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10648,경남-김해-2021-01118,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281309356.jpg,[개] 믹스견,흰색,2021(년생),2.7(Kg),종료(자연사),F,U,"1-921, 3개월추정, 기력저하",20210927,김해동부소방서,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10649,경남-김해-2021-01117,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281309915.jpg,[개] 믹스견,흰색,2021(년생),2.9(Kg),종료(입양),F,U,"1-922, 3개월추정, 기력저하",20210927,김해동부소방서,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10650,경남-김해-2021-01116,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281309117.jpg,[개] 믹스견,흰색,2020(년생),10(Kg),보호중,M,U,"1-920, 들개서식지에서 포획, 예민함",20210927,김해시 진영읍 여래리 344,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10651,경남-김해-2021-01115,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281309717.jpg,[개] 믹스견,흰색,2019(년생),15(Kg),보호중,F,U,"1-919,  들개서식지에서 포획, 예민함",20210927,김해시 진영읍 여래리 344,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10652,경남-김해-2021-01114,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281309221.jpg,[개] 믹스견,흰색,2021(년생),4.6(Kg),종료(자연사),M,U,"1-918, 4개월추정, 피부병, 들개서식지에서 포획, 예민함",20210927,주촌면 서부로1701번안길 58-187,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10653,경남-김해-2021-01113,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281309834.jpg,[개] 믹스견,흰색,2017(년생),18(Kg),보호중,M,U,"1-917, 들개서식지에서 포획, 예민함, 피부병",20210927,주촌면 서부로1701번안길 58-187,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10654,경남-김해-2021-01112,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281309614.jpg,[개] 믹스견,흰색,2019(년생),7.6(Kg),보호중,F,U,"1-916, 들개서식지에서 포획, 예민함, 피부병",20210927,주촌면 서부로1701번안길 58-187,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10655,경남-김해-2021-01111,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281309467.jpg,[개] 믹스견,흰색,2018(년생),7.9(Kg),보호중,F,U,"1-915, 들개서식지에서 포획, 예민함, 피부병",20210927,주촌면 서부로1701번안길 58-187,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10656,경남-김해-2021-01110,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281309773.jpg,[개] 믹스견,흰색,2018(년생),8.2(Kg),보호중,F,U,"1-914, 들개서식지에서 포획, 예민함",20210927,주촌면 서부로1701번안길 58-187,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10657,경남-김해-2021-01109,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281309217.jpg,[개] 믹스견,흰색,2017(년생),8(Kg),보호중,F,U,"1-913, 들개서식지에서 포획, 예민함",20210927,주촌면 서부로1701번안길 58-187,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
10658,경남-창원3-2021-00226,20210928,20211007,http://www.animal.go.kr/files/shelter/2021/09/202109280809224.jpg,[개] 푸들,갈색,2005(년생),6(Kg),종료(반환),F,U,"칩X, 귀 상태 안좋음, 등에 사마귀 많음(노견), 백내장, 순함, 9/23 분실신고 된 친구",20210927,태백동 하천,진해유기동물보호소,055-225-5481,"경상남도 창원시 진해구 웅천로 218 (성내동, 농업기술센터) 205번지 "
10659,경북-청도-2021-00268,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109272109773.jpeg,[개] 믹스견,황색/검정색,2019(년생),12(Kg),보호중,F,U,4마리 동시 포획,20210927,풍각면 청려로 170-42,청도군동물보호소,054-370-6558,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터
10660,경북-청도-2021-00267,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109272009903.jpeg,[개] 믹스견,황색,2019(년생),12(Kg),보호중,F,U,4마리 동일장소 포획,20210927,풍각면 청려로 170-42,청도군동물보호소,054-370-6558,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터
10661,경북-청도-2021-00266,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109272009916.jpeg,[개] 믹스견,흰색/갈색,2019(년생),11(Kg),보호중,M,U,4마리 동시 포획,20210927,풍각면 청려로 170-42,청도군동물보호소,054-370-6558,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터
10662,경북-청도-2021-00265,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109272009550.jpeg,[개] 믹스견,황색,2019(년생),11(Kg),보호중,M,U,4마리 함께 포획,20210927,풍각면 청려로 170-42,청도군동물보호소,054-370-6558,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터
10663,경북-청도-2021-00264,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109272009600.jpeg,[개] 믹스견,흰색,2019(년생),10(Kg),보호중,M,U,때가 많이 딴 흰색,20210927,화양읍 오부실길 156-13,청도군동물보호소,054-370-6558,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터
10664,경북-청도-2021-00263,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109272009803.jpeg,[개] 믹스견,검정,2021(년생),12(Kg),보호중,F,U,"꼬리부분 갈색, 빨간목줄",20210927,이서면 행정명곡길 80,청도군동물보호소,054-370-6558,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터
10665,경북-경주-2021-00822,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109271109169.jpg,[개] 믹스견,황색,2019(년생),20.5(Kg),종료(안락사),M,N, ,20210927,외동읍 덕방지길 19-38(냉천리),경주시유기동물보호소,010-3841-6303,경상북도 경주시 용담로 12 (황성동) 
10666,경북-경주-2021-00821,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109271009682.jpg,[개] 믹스견,흰색,2017(년생),8.3(Kg),종료(안락사),F,N, ,20210927,서면 아화초등학교,경주시유기동물보호소,010-3841-6303,경상북도 경주시 용담로 12 (황성동) 
10667,경북-경주-2021-00820,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109271009841.jpg,[개] 믹스견,흰색,2020(년생),18.0(Kg),종료(안락사),F,N,양남119 인계견,20210927,양남119 인계견,경주시유기동물보호소,010-3841-6303,경상북도 경주시 용담로 12 (황성동) 
10668,경북-경주-2021-00819,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109271009835.jpg,[개] 믹스견,검정색,2021(년생),3.0(Kg),종료(안락사),M,N,"생후3개월, 기력없음",20210927,현곡면 곰바우2길 22-133,경주시유기동물보호소,010-3841-6303,경상북도 경주시 용담로 12 (황성동) 
10669,전남-장성-2021-00310,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/20210928210971.jpg,[개] 푸들,갈색,2019(년생),3.5(Kg),종료(입양),F,U,집을 나온지 얼마 안된 아이로 보임. 너무 이쁘고 조용한 아이.겁이 많고 조용함. ,20210927,진원면 남매길 7,장성군동물보호센터,010-6271-8889,전라남도 장성군 삼서면 대중길 29-27  
10670,전남-장성-2021-00309,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109282109221.jpg,[개] 웰시 코기 카디건,흰.갈,2019(년생),9(Kg),종료(입양),M,U,웃는 모습이 너무 예쁘고  사랑스러운 아이에요. 가족의 손을 놓친걸까요? ,20210927,삼서면 수양리 월봉마을 ,장성군동물보호센터,010-6271-8889,전라남도 장성군 삼서면 대중길 29-27  
10671,전남-함평-2021-00217,20210928,20211012,http://www.animal.go.kr/files/shelter/2021/09/202109281609679.jpg,[개] 믹스견,흰색,2020(년생),8.00(Kg),종료(안락사),M,U,순함,20210927,나산면 사천길 3,학교동물임시보호센터,010-5649-3435,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 
10672,전남-함평-2021-00216,20210928,20211012,http://www.animal.go.kr/files/shelter/2021/09/202109281609760[1].jpg,[개] 시츄,얼욱이,2018(년생),5.00(Kg),종료(자연사),F,U,얼욱이,20210927,대동면 덕산리 859-9,학교동물임시보호센터,010-5649-3435,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 
10673,전남-함평-2021-00215,20210928,20211012,http://www.animal.go.kr/files/shelter/2021/09/202109281609538.jpg,[개] 믹스견,흰색,2020(년생),8.00(Kg),종료(안락사),M,U,청색목도리,20210927,해보면 용천사길 53-38,학교동물임시보호센터,010-5649-3435,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 
10674,전남-함평-2021-00214,20210928,20211012,http://www.animal.go.kr/files/shelter/2021/09/202109281609108.jpg,[개] 믹스견,ㄱ갈색,2021(년생),2.00(Kg),종료(안락사),M,U,순함,20210927,월야면 월야리 362-1,학교동물임시보호센터,010-5649-3435,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 
10675,전남-함평-2021-00213,20210928,20211012,http://www.animal.go.kr/files/shelter/2021/09/202109281609667.jpg,[개] 치와와,검정,2020(년생),5.00(Kg),종료(안락사),M,U,밤색목도리,20210927,엄다면 와촌길 14-1,학교동물임시보호센터,010-5649-3435,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 
10676,전남-영암-2021-00372,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109270909291.png,[개] 믹스견,호피,2019(년생),24(Kg),종료(안락사),M,N,"파란색 목줄을 착용 했으며,사람을 매우 좋아함.",20210927,미암면 월창길24-24,유기동물 삼호 보호소,010-9599-5400,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소
10677,전남-나주-2021-00682,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281909877.jpg,[개] 믹스견,검정,2020(년생),7(Kg),보호중,M,N,사람을 경계함,20210927,나주시 남평읍 2로10-18,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시] 
10678,전남-여수-2021-00546,20210928,20211008,http://www.animal.go.kr/files/shelter/2021/09/202109281309819.jpg,[개] 말티즈,흰색,2019(년생),4.1(Kg),종료(입양),F,N,"온순함. 입소전 검사 이상 없음. 종합백신, 광견병 접종",20210927,돌산 죽포리산1-1,유기동물보호소,061-659-4429,"전라남도 여수시 주동1길 32 (주삼동, 여수시농업기술센터) 여수시 유기동물보호소"
